id;name;staticDataUrl;dynamicDataUrl;limitedAccess;uuid;latitude;longitude;city;country_code;province;region;mark;usage;accessPoints;capacity;contactPersons;minimumHeightInMeters;openingTimes;tariffs;Operator
2337;Garage Heinekenplein (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/eb79ab5a-abd5-4a48-8f6c-e21dbfe545d2;;0;eb79ab5a-abd5-4a48-8f6c-e21dbfe545d2;52.3573707;4.8926028;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;259;1;2;1;1;APCOA Parking
2339;Garage Overtoom (IJsselstein);https://npropendata.rdw.nl//parkingdata/v2/static/6e124261-46e7-48e0-a689-283f63965c9e;;0;6e124261-46e7-48e0-a689-283f63965c9e;52.0149722;5.0381514;IJsselstein;nl;Utrecht;Noordwest-Nederland;good;garage;1;225;1;1.8;0;1;ParkeerService
2343;P+R Getsewoud-Zuid (Nieuw-Vennep);https://npropendata.rdw.nl//parkingdata/v2/static/6cc31bc9-4c26-4496-883e-301e7a053543;;0;6cc31bc9-4c26-4496-883e-301e7a053543;52.260439435338;4.6054999328427;Haarlemmermeer;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;100;1;1.9;1;1;Haarlemmermeer
2384;Parkeergarage Emmawijk - Kelder;https://npropendata.rdw.nl//parkingdata/v2/static/7f0f42aa-bdbb-44de-a2a1-9e06ad4a8b65;;0;7f0f42aa-bdbb-44de-a2a1-9e06ad4a8b65;52.5096131;6.0864272;Zwolle;nl;Overijssel;Oost-Nederland;good;garage;1;100;1;1.9;1;1;Zwolle
2420;Parkeergarage Noordereiland - Kelder (Zwolle);https://npropendata.rdw.nl//parkingdata/v2/static/7397d2c5-d5ad-44d7-8200-49a01fbff508;;0;7397d2c5-d5ad-44d7-8200-49a01fbff508;52.5154992;6.0956669;Zwolle;nl;Overijssel;Oost-Nederland;good;garage;1;340;1;1.9;1;1;Zwolle
2427;Terrein De Zuid (Zandvoort);https://npropendata.rdw.nl//parkingdata/v2/static/6febe6b8-4eed-4a79-87ec-3f5ce8857cc4;;0;6febe6b8-4eed-4a79-87ec-3f5ce8857cc4;52.3658213;4.5208384;Zandvoort;nl;Noord-Holland;Noordwest-Nederland;good;terrain;1;1750;1;2.1;1;1;Zandvoort
2428;Garage Centrum (LDC) (Zandvoort);https://npropendata.rdw.nl//parkingdata/v2/static/1615a75c-2d37-4743-8b3e-41f5e05bb613;;0;1615a75c-2d37-4743-8b3e-41f5e05bb613;52.3712983;4.5324202;Zandvoort;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;390;0;2.1;1;1;Zandvoort
2451;Parkeerdak Aarhof;https://npropendata.rdw.nl//parkingdata/v2/static/6d8e8e54-a9c8-4d29-905a-085cef77e9ba;;0;6d8e8e54-a9c8-4d29-905a-085cef77e9ba;52.1299553;4.6651617;Alphen aan den Rijn;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;365;1;2;1;1;Alphen aan den Rijn
2459;Garage Veemarkt (Dordrecht);https://npropendata.rdw.nl//parkingdata/v2/static/1558c63d-0d97-40f3-9a0f-5f11e65875d7;;0;1558c63d-0d97-40f3-9a0f-5f11e65875d7;51.8111203;4.6644385940563;Dordrecht;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;680;1;2;1;1;Dordrecht
2460;Garage Sportboulevard (Dordrecht);https://npropendata.rdw.nl//parkingdata/v2/static/9db41fc3-238c-45aa-8dc5-f3c1ee7d73ab;;0;9db41fc3-238c-45aa-8dc5-f3c1ee7d73ab;51.79238635;4.6782270286614;Dordrecht;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;675;1;2;0;1;Dordrecht
2504;P+R Transferium Barneveld-Noord (Barneveld);https://npropendata.rdw.nl//parkingdata/v2/static/a5f2a2aa-f0ad-4bfa-b46f-c76a7dd6385f;;0;a5f2a2aa-f0ad-4bfa-b46f-c76a7dd6385f;52.16211475;5.598302621122;Barneveld;nl;Gelderland;Oost-Nederland;good;park and ride;1;250;1;2.1;1;1;Barneveld
2524;P+R Park & Beach Scheveningen (Den Haag);https://npropendata.rdw.nl//parkingdata/v2/static/4d338e11-e012-4136-a99c-40f8a49caf87;;0;4d338e11-e012-4136-a99c-40f8a49caf87;52.0803649;4.3269472978158;Den Haag;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;960;1;1.9;1;1;Den Haag
2563;Parkeergarage Struytse Hoeck;https://npropendata.rdw.nl//parkingdata/v2/static/9df2cc80-a389-4a27-925b-4e31af7e8830;;0;9df2cc80-a389-4a27-925b-4e31af7e8830;51.833998611293;4.1443957397815;Hellevoetsluis;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;1700;1;1.9;1;1;Hellevoetsluis
2569;Haarlemmerstraat;https://npropendata.rdw.nl//parkingdata/v2/static/b738ecc8-8778-42bd-95f7-b21985a8bda9;;0;b738ecc8-8778-42bd-95f7-b21985a8bda9;52.1597947;4.4979902;Leiden;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;270;1;1.9;1;1;Leiden
2601;Carpool IJsselmonde (Ridderkerk);https://npropendata.rdw.nl//parkingdata/v2/static/14988079-9c04-4617-b21b-3a7938252ac4;;0;14988079-9c04-4617-b21b-3a7938252ac4;51.86927095;4.5539115493783;Ridderkerk;nl;Zuid-Holland;Zuidwest-Nederland;good;carpool;1;150;1;2;1;1;Ridderkerk
2609;Kop van Lombok;https://npropendata.rdw.nl//parkingdata/v2/static/708c8b22-b3b3-43cb-90e9-7dd6b4219b43;;0;708c8b22-b3b3-43cb-90e9-7dd6b4219b43;52.0924876;5.1038286;Utrecht;nl;Utrecht;Noordwest-Nederland;good;garage;1;230;1;2;1;1;Utrecht
2610;Croeselaan;https://npropendata.rdw.nl//parkingdata/v2/static/7b81ab5b-e577-43ca-8701-b76b17ba7963;;0;7b81ab5b-e577-43ca-8701-b76b17ba7963;52.087355618125;5.1067019421656;Utrecht;nl;Utrecht;Noordwest-Nederland;good;garage;1;778;1;2.1;0;1;Utrecht
2635;P+R Kralingse Zoom (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/cbf81a2f-235b-409a-8b96-eaa8c249a735;;0;cbf81a2f-235b-409a-8b96-eaa8c249a735;51.9231434;4.5347007630063;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;1700;1;2.1;1;1;Rotterdam
2644;Garage Plein 1953 (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/09070424-2dd4-43e7-becc-3ca791bf8197;;0;09070424-2dd4-43e7-becc-3ca791bf8197;51.874507;4.468089;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;69;1;2.1;1;1;Rotterdam
2646;Parkeergarage Karperton;https://npropendata.rdw.nl//parkingdata/v2/static/c06e8266-5df0-411e-8b7d-3027530f2661;;0;c06e8266-5df0-411e-8b7d-3027530f2661;52.6323009;4.7518149;Alkmaar;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;439;1;2;1;1;Alkmaar
2648;Parkeergarage Vest;https://npropendata.rdw.nl//parkingdata/v2/static/e7f0ddfb-8b9f-4f47-a274-076807a63a5b;;0;e7f0ddfb-8b9f-4f47-a274-076807a63a5b;52.634197419007;4.7451385776811;Alkmaar;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;143;1;2;1;1;Alkmaar
2649;Parkeergarage Kanaalschiereiland;https://npropendata.rdw.nl//parkingdata/v2/static/1cad8786-d4e9-46fa-b5f8-8bb517772d6c;;1;1cad8786-d4e9-46fa-b5f8-8bb517772d6c;52.63530075;4.7468018079098;Alkmaar;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;353;1;2;1;1;Alkmaar
2650;Parkeergarage De Kazerne;https://npropendata.rdw.nl//parkingdata/v2/static/29aea386-858e-4190-b4f8-40a51d81a02c;;1;29aea386-858e-4190-b4f8-40a51d81a02c;52.6372238;4.7462426;Alkmaar;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;87;1;2;1;1;Alkmaar
2651;Parkeergarage Schelphoek;https://npropendata.rdw.nl//parkingdata/v2/static/b782966b-1bbc-4176-80ab-7cd897f7df8a;;1;b782966b-1bbc-4176-80ab-7cd897f7df8a;52.6273043;4.7536632;Alkmaar;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;495;1;2.1;1;1;Alkmaar
2663;Garage Benthuizerstraat;https://npropendata.rdw.nl//parkingdata/v2/static/84bd2d72-5a20-41d5-b91d-dd7e5c1311b9;;0;84bd2d72-5a20-41d5-b91d-dd7e5c1311b9;51.9366296;4.4803685;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;135;1;1.9;1;1;Rotterdam
2665;Garage Boulevard Zuid;https://npropendata.rdw.nl//parkingdata/v2/static/a10e2ad5-982b-452e-b54c-b668d74caba7;;0;a10e2ad5-982b-452e-b54c-b668d74caba7;51.8963689;4.5094963;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;189;1;1.9;1;1;Rotterdam
2666;Garage Mathenesserplein;https://npropendata.rdw.nl//parkingdata/v2/static/00001592-a190-4710-b704-a2f1820ad7cc;;0;00001592-a190-4710-b704-a2f1820ad7cc;51.91551235;4.4500756781695;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;156;1;2.1;1;1;Rotterdam
2667;Garage Nieuwe Binnenweg;https://npropendata.rdw.nl//parkingdata/v2/static/74507562-40f3-4fdd-a55b-782d71313489;;0;74507562-40f3-4fdd-a55b-782d71313489;51.91551235;4.4500756781695;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;115;1;1.9;1;1;Rotterdam
2668;Garage De Boompjes;https://npropendata.rdw.nl//parkingdata/v2/static/9386ab02-ee17-4fd7-9580-93115e203a31;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/9386ab02-ee17-4fd7-9580-93115e203a31;0;9386ab02-ee17-4fd7-9580-93115e203a31;51.9137633;4.4851717;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;632;1;1.9;1;1;Rotterdam
2669;Garage Lusthofstraat;https://npropendata.rdw.nl//parkingdata/v2/static/22cad175-3582-4607-9bf7-06ac7b026f6f;;0;22cad175-3582-4607-9bf7-06ac7b026f6f;51.9251228;4.5093174;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;217;1;2.1;1;1;Rotterdam
2671;Garage P18 HES/ROC (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/3fe787de-79f6-4cf8-b076-0bfcb6bbe6e8;;0;3fe787de-79f6-4cf8-b076-0bfcb6bbe6e8;52.315210992052;4.946254404412;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;291;1;1.9;1;1;Amsterdam
2673;Garage Erasmusbrug;https://npropendata.rdw.nl//parkingdata/v2/static/b702aa0d-1392-4b9c-a158-5ead5179f9ad;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/b702aa0d-1392-4b9c-a158-5ead5179f9ad;0;b702aa0d-1392-4b9c-a158-5ead5179f9ad;51.910403502241;4.4838105284345;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;327;1;1.9;1;1;Rotterdam
2675;Garage Museumpark;https://npropendata.rdw.nl//parkingdata/v2/static/ac1a8242-ea7d-48ff-8935-9fbe07691d77;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/ac1a8242-ea7d-48ff-8935-9fbe07691d77;0;ac1a8242-ea7d-48ff-8935-9fbe07691d77;51.9126701;4.4714203778966;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;1162;1;2.1;1;1;Rotterdam
2679;Dome-garage (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/9d21d7de-e982-43e0-a56d-de606abece4e;;0;9d21d7de-e982-43e0-a56d-de606abece4e;52.35889285;4.8339806344241;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;550;1;2.1;1;1;Amsterdam
2680;Garage Oude Haven;https://npropendata.rdw.nl//parkingdata/v2/static/4988115d-7c6e-4a4a-bd9d-5605e692c2cb;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/4988115d-7c6e-4a4a-bd9d-5605e692c2cb;0;4988115d-7c6e-4a4a-bd9d-5605e692c2cb;51.9209656;4.4929149;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;229;1;1.9;1;1;Rotterdam
2702;Garage Markenhoven (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/16d1d783-3a53-4b62-9a69-a44993a10211;;0;16d1d783-3a53-4b62-9a69-a44993a10211;52.3697322;4.9087342;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;352;1;2;1;1;Amsterdam
2718;Garage Achter de Houttuinen (Middelburg);https://npropendata.rdw.nl//parkingdata/v2/static/fc719edc-8056-4422-9655-444c2eabc24e;;0;fc719edc-8056-4422-9655-444c2eabc24e;51.4980307;3.6060894;Middelburg;nl;Zeeland;Zuidwest-Nederland;good;garage;1;80;1;2.1;1;1;Middelburg
2723;Carpool Meerkerk (Meerkerk);https://npropendata.rdw.nl//parkingdata/v2/static/2ccdc7e7-6b44-4454-b08a-d8f6f35c2209;;0;2ccdc7e7-6b44-4454-b08a-d8f6f35c2209;51.899656002549;4.9840299834418;Vijfheerenlanden;nl;Utrecht;Noordwest-Nederland;good;carpool;1;82;1;2.4;1;1;Giessenlanden
2730;Garage Theaterplein (Terneuzen);https://npropendata.rdw.nl//parkingdata/v2/static/9eb9e7cb-0991-4b37-9fac-599f875da081;;0;9eb9e7cb-0991-4b37-9fac-599f875da081;51.33954415;3.823511355086;Terneuzen;nl;Zeeland;Zuidwest-Nederland;good;garage;1;228;1;1.9;1;1;Terneuzen
2748;Garage Concordiastraat (Breda);https://npropendata.rdw.nl//parkingdata/v2/static/c22bc535-e3cb-41e6-a4aa-0870f94ee478;https://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/c22bc535-e3cb-41e6-a4aa-0870f94ee478;0;c22bc535-e3cb-41e6-a4aa-0870f94ee478;51.584334;4.7755108;Breda;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;455;1;1.8;1;1;Breda
2750;Garage Chasséparking (Breda);https://npropendata.rdw.nl//parkingdata/v2/static/4498b82f-6da9-4887-b2a1-be921341d1d0;https://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/4498b82f-6da9-4887-b2a1-be921341d1d0;0;4498b82f-6da9-4887-b2a1-be921341d1d0;51.5863923;4.7842316;Breda;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;620;1;2;1;1;Breda
2762;Garage City (Helmond);https://npropendata.rdw.nl//parkingdata/v2/static/20f005f9-d7e9-47d6-8039-81b8381b1b33;;0;20f005f9-d7e9-47d6-8039-81b8381b1b33;51.4817436;5.6558058549971;Helmond;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;172;1;1.9;1;1;Helmond
2797;P+R Berkel Westpolder (Berkel en Rodenrijs);https://npropendata.rdw.nl//parkingdata/v2/static/325883cf-684f-45df-8f82-6018443673ff;;0;325883cf-684f-45df-8f82-6018443673ff;51.9901861;4.4539715221362;Lansingerland;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;177;1;2.1;1;1;Lansingerland
2816;Garage Corbulo (Leidschendam-Voorburg);https://npropendata.rdw.nl//parkingdata/v2/static/f767423d-001f-4775-8e45-c12b22dc7b6e;;0;f767423d-001f-4775-8e45-c12b22dc7b6e;52.07545245;4.3609698206884;Leidschendam-Voorburg;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;73;1;2.1;1;1;Leidschendam-Voorburg
2817;P+R Spijkenisse De Akkers (Spijkenisse);https://npropendata.rdw.nl//parkingdata/v2/static/eb647bc4-cf9f-4031-8c82-4e59d7d2f0b6;;0;eb647bc4-cf9f-4031-8c82-4e59d7d2f0b6;51.832998130937;4.3177159271528;Nissewaard;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;326;1;2;1;1;Nissewaard
2846;Garage Middenweg (Heerhugowaard);https://npropendata.rdw.nl//parkingdata/v2/static/c2bdc402-ecf6-4732-97ab-cfd8abb65a33;;0;c2bdc402-ecf6-4732-97ab-cfd8abb65a33;52.66192448827;4.8308332987026;Heerhugowaard;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;551;1;2.1;1;1;Interparking
2848;Garage Mercurius (Assen);https://npropendata.rdw.nl//parkingdata/v2/static/6dfeb5d2-64c7-4b84-9f74-c5b2eb578d3d;;0;6dfeb5d2-64c7-4b84-9f74-c5b2eb578d3d;52.9964766;6.5586878;Assen;nl;Drenthe;Noord-Nederland;good;garage;1;288;1;1.95;1;1;Interparking
2850;Garage Kruiskade (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/5599078d-a764-44e4-8754-4ac9d1553354;;0;5599078d-a764-44e4-8754-4ac9d1553354;51.9230019;4.4763144;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;275;1;1.9;1;1;Interparking
2852;Garage Level (Leiden);https://npropendata.rdw.nl//parkingdata/v2/static/86180a13-432f-479d-998f-40b74ff00afd;;0;86180a13-432f-479d-998f-40b74ff00afd;52.166707754187;4.4807689053151;Leiden;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;331;1;1.9;1;1;ParkKing
2854;Garage Ziekenhuis Gelderse Vallei (Ede);https://npropendata.rdw.nl//parkingdata/v2/static/0c54053c-5744-4246-bdf0-f8bc0472613e;;0;0c54053c-5744-4246-bdf0-f8bc0472613e;52.0217178;5.6472630576857;Ede;nl;Gelderland;Oost-Nederland;good;garage;1;1350;1;2.1;1;1;Parking + Protection
2855;Garage Middenweg (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/f4b9fb6b-6412-46cf-96c9-382abd899d00;;0;f4b9fb6b-6412-46cf-96c9-382abd899d00;52.353367;4.931566;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;90;1;1.9;1;1;ParkKing
2856;Garage MediaMarkt (Doetinchem);https://npropendata.rdw.nl//parkingdata/v2/static/09e967ff-41f7-4849-861b-60921f0a1521;;0;09e967ff-41f7-4849-861b-60921f0a1521;51.9683327;6.288752;Doetinchem;nl;Gelderland;Oost-Nederland;good;garage;1;182;1;2.1;1;1;Parking + Protection
2857;Garage Velperpoort (Arnhem);https://npropendata.rdw.nl//parkingdata/v2/static/30c0e701-c2c6-4a19-abd4-6fe053d8a3ed;;0;30c0e701-c2c6-4a19-abd4-6fe053d8a3ed;51.9850477;5.9189841;Arnhem;nl;Gelderland;Oost-Nederland;good;garage;1;125;1;1.8;1;1;Velperpoort BV
2858;Garage Noordeinde (Den Haag);https://npropendata.rdw.nl//parkingdata/v2/static/af4fca5b-cf00-4cee-bec7-8ebb78c43e3d;;0;af4fca5b-cf00-4cee-bec7-8ebb78c43e3d;52.0808997;4.308345;Den Haag;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;87;1;1.9;1;1;APCOA Parking
2859;Garage Geuzenpoort (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/4ef99de8-c94d-4bb0-bc8f-8899df26548d;;0;4ef99de8-c94d-4bb0-bc8f-8899df26548d;52.3785941;4.8007961;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;90;1;2;1;1;ParkKing
2860;Garage Wolfsberg (Deurne);https://npropendata.rdw.nl//parkingdata/v2/static/9d0e77ba-fb27-4c26-a568-f087a189dce1;;0;9d0e77ba-fb27-4c26-a568-f087a189dce1;51.4620477;5.795334;Deurne;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;361;1;1.95;1;1;ParkKing
2861;Garage Baronie (Alphen aan den Rijn);https://npropendata.rdw.nl//parkingdata/v2/static/b0224ee0-1102-4eea-a98f-b17625b386b5;;0;b0224ee0-1102-4eea-a98f-b17625b386b5;52.135472200518;4.6512569682485;Alphen aan den Rijn;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;450;1;2;1;1;ParkKing
2874;RUNUMC P2 vLeydenlaan;https://npropendata.rdw.nl//parkingdata/v2/static/cba8da27-10e4-4683-8d09-93e961fa9c0a;;0;cba8da27-10e4-4683-8d09-93e961fa9c0a;51.8245509;5.857432730082;Nijmegen;nl;Gelderland;Oost-Nederland;good;terrain;1;260;1;2.1;1;1;Nijmegen
2876;P5 Parkeergarage Mariënburg;https://npropendata.rdw.nl//parkingdata/v2/static/deb8f7da-0864-4019-8715-53ca185efc42;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/deb8f7da-0864-4019-8715-53ca185efc42;0;deb8f7da-0864-4019-8715-53ca185efc42;51.8447524;5.865963;Nijmegen;nl;Gelderland;Oost-Nederland;good;garage;1;300;1;2;1;1;Nijmegen
2900;P+R Zeeburg 2 (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/1c770197-5e7b-455b-86f9-4137651c4319;;0;1c770197-5e7b-455b-86f9-4137651c4319;52.37013845;4.9644518508884;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;400;1;1.9;1;1;Amsterdam
2902;Garage P4 Villa ArenA (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/43878fed-4dbf-4aef-a2b9-80168d11b5aa;;0;43878fed-4dbf-4aef-a2b9-80168d11b5aa;52.3116299;4.9392329;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;1248;1;1.9;1;1;Amsterdam
2905;Garage Zoomstraat;https://npropendata.rdw.nl//parkingdata/v2/static/b8698d40-1736-4e76-8686-038b2bc5c170;;0;b8698d40-1736-4e76-8686-038b2bc5c170;51.9376608;4.4801369;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;94;1;1.9;1;1;Rotterdam
2908;Garage Veranda;https://npropendata.rdw.nl//parkingdata/v2/static/87bc4887-6bd5-4882-9510-dac0bcd544bb;;0;87bc4887-6bd5-4882-9510-dac0bcd544bb;51.8967816;4.5277232423872;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;589;1;2.1;1;1;Rotterdam
2915;Garage Willemspoort (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/5f58e5ac-d811-4d20-a3e2-660a4809c537;;0;5f58e5ac-d811-4d20-a3e2-660a4809c537;52.3849709;4.884525;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;109;1;2.1;1;1;Amsterdam
2964;Parkeergarage Scheldeplein (Vlissingen);https://npropendata.rdw.nl//parkingdata/v2/static/32820350-3c02-4c2e-b26a-d3bb52170998;;0;32820350-3c02-4c2e-b26a-d3bb52170998;51.4444293;3.5791052860903;Vlissingen;nl;Zeeland;Zuidwest-Nederland;good;garage;1;275;1;1.85;1;1;Vlissingen
2996;Parkeergarage Paleiskwartier;https://npropendata.rdw.nl//parkingdata/v2/static/88f214e0-36e0-49d3-b6d1-f73b1413cd12;;0;88f214e0-36e0-49d3-b6d1-f73b1413cd12;51.6893546;5.2897779;'s-Hertogenbosch;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;1059;0;1.9;1;1;'s-Hertogenbosch
3037;Garage Boschplein;https://npropendata.rdw.nl//parkingdata/v2/static/ac5b0e97-4a1f-4ea5-a041-1c00cf063ec9;;0;ac5b0e97-4a1f-4ea5-a041-1c00cf063ec9;53.0276483;5.6585106;Súdwest-Fryslân;nl;Fryslân;Noord-Nederland;good;garage;1;470;1;2.5;0;1;Súdwest-Fryslân
3039;Garage Odaparking (Sittard);https://npropendata.rdw.nl//parkingdata/v2/static/83ee26c4-7904-4920-b243-8d6a96016600;;0;83ee26c4-7904-4920-b243-8d6a96016600;51.0003201;5.8677848;Sittard;nl;Limburg;Zuid-Nederland;good;garage;1;640;1;2.2;1;1;Sittard-Geleen
3049;Stationsplein;https://npropendata.rdw.nl//parkingdata/v2/static/45434989-3252-4c85-8731-c856b02c390c;https://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/45434989-3252-4c85-8731-c856b02c390c;0;45434989-3252-4c85-8731-c856b02c390c;52.256281592883;6.1614458772662;Deventer;nl;Overijssel;Oost-Nederland;good;garage;1;165;1;2;1;1;Deventer
3052;Garage Koninckshoek (Den Helder);https://npropendata.rdw.nl//parkingdata/v2/static/e221a563-9218-41e4-a9d6-7237a58c2927;;0;e221a563-9218-41e4-a9d6-7237a58c2927;52.9606096;4.7617864;Den Helder;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;120;0;2;1;1;P1
3062;Garage IJburg (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/fcaa1a21-fe88-4d6d-b60d-bf9f9c110e4f;;0;fcaa1a21-fe88-4d6d-b60d-bf9f9c110e4f;52.35530525;4.9967135149671;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;281;1;2.1;1;1;Interparking
3063;Garage Amsterdamstraat (Zoetermeer);https://npropendata.rdw.nl//parkingdata/v2/static/0ef495a4-fec5-4777-a8b3-e9155a6ca547;;0;0ef495a4-fec5-4777-a8b3-e9155a6ca547;52.0607432;4.4908664010346;Zoetermeer;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;495;1;1.9;1;1;Interparking
3064;Garage De Nieuwe Kolk (Assen);https://npropendata.rdw.nl//parkingdata/v2/static/1053469b-3c7c-4a2c-b57f-9a8393c6e5ea;;0;1053469b-3c7c-4a2c-b57f-9a8393c6e5ea;52.9953681;6.5573699;Assen;nl;Drenthe;Noord-Nederland;good;garage;1;500;1;2.25;1;1;Interparking
3065;Garage ABC (Schiedam);https://npropendata.rdw.nl//parkingdata/v2/static/8320527a-5823-4dd5-9473-13eca65a3968;;0;8320527a-5823-4dd5-9473-13eca65a3968;51.9187149;4.4012203;Schiedam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;325;1;2.05;1;1;Interparking
3066;Garage Badhuisstraat (Den Haag);https://npropendata.rdw.nl//parkingdata/v2/static/fe96d489-8384-4977-bc3b-33e40572dfb3;;0;fe96d489-8384-4977-bc3b-33e40572dfb3;52.10232175;4.2764425446905;Den Haag;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;92;1;2;1;1;BKS Parking
3068;Garage De Loodsen (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/0192291b-810a-4045-a6fe-7b312f630b33;;0;0192291b-810a-4045-a6fe-7b312f630b33;52.3762775;4.9251409;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;446;1;2;1;1;APCOA Parking
3069;Garage Eudokiaplein (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/f3795fbd-2475-4716-9fbf-119c7336ce2d;;0;f3795fbd-2475-4716-9fbf-119c7336ce2d;51.93286965;4.4709288858419;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;220;1;1.9;1;1;ParkKing
3070;Garage Museum Quarter;https://npropendata.rdw.nl//parkingdata/v2/static/dd2b3e90-3e2c-454d-98cc-de8ba3e18a32;;0;dd2b3e90-3e2c-454d-98cc-de8ba3e18a32;52.35523165;4.8857571000948;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;72;1;1.9;1;1;ParkKing
3071;Garage Keijzershof (Pijnacker-Nootdorp);https://npropendata.rdw.nl//parkingdata/v2/static/96efe581-b233-4d3a-bbdf-a2e0debdef98;;0;96efe581-b233-4d3a-bbdf-a2e0debdef98;52.0038146;4.4427119;Pijnacker-Nootdorp;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;115;1;2.1;1;1;ParkKing
